date,type,rating,surprise_pct,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,rsi_14,ma_5,ma_20,ma_50,volatility_20,momentum_5d,momentum_20d,price,fed_funds_rate,fed_rate_change_3m,returns,target
2021-09-01,NFP,-3.0,-26.88284518828452,16.110000610351562,17.25750002861023,-0.6800003051757812,-1.8599987030029297,0,60.44965176575895,104.01930084228516,104.04150276184082,103.75003555297852,0.2716563381413143,0.37677536352642704,-0.7871657169128299,104.08678436279297,0.08,0.0,-0.11949104817661806,0
2021-10-01,CPI,5.0,23.72647556255346,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,37.32894847332496,102.42525634765624,103.45684051513672,103.88800018310548,0.35038823223535975,-0.01699277080039474,-1.3554626363204703,102.7986831665039,0.08,-0.020000000000000004,-0.43248385468073436,0
2021-10-01,NFP,4.0,48.35545297172534,21.100000381469727,20.244999885559082,3.3500003814697266,4.690000534057617,1,37.32894847332496,102.42525634765624,103.45684051513672,103.88800018310548,0.35038823223535975,-0.01699277080039474,-1.3554626363204703,102.7986831665039,0.08,-0.020000000000000004,-0.43248385468073436,0
2021-11-01,CPI,5.0,27.594878777173605,16.40999984741211,17.379999971389772,1.1700000762939453,-6.549999237060547,0,49.30940194909907,101.89187927246094,101.80817565917968,102.88943084716797,0.2884697767800611,0.45660854006863705,-0.7352439605252337,101.91927337646484,0.08,-0.009999999999999995,-0.06984179598066079,0
2021-12-01,NFP,-3.0,-17.345471969333968,31.1200008392334,19.359500074386595,11.740001678466797,15.09000015258789,1,60.1482835418442,102.54183197021484,102.14387435913086,102.12044509887696,0.5227385492366228,2.173665338221231,1.0435338448051112,103.23458862304688,0.08,0.0,0.3708845743056547,1
2021-12-01,CPI,5.0,25.517959073090623,31.1200008392334,19.359500074386595,11.740001678466797,15.09000015258789,1,60.1482835418442,102.54183197021484,102.14387435913086,102.12044509887696,0.5227385492366228,2.173665338221231,1.0435338448051112,103.23458862304688,0.08,0.0,0.3708845743056547,1
2022-01-01,CPI,5.0,26.071565768345078,17.219999313354492,20.536499977111816,-0.7399997711181641,-10.730001449584961,0,46.734409806201455,102.6038589477539,102.89155044555665,102.38418960571289,0.31743547224772445,-0.27747252237456665,-0.4965196593715193,102.50048065185547,0.08,0.0,-0.47396907874866456,0
2022-01-01,NFP,-5.0,-65.84872248924867,17.219999313354492,20.536499977111816,-0.7399997711181641,-10.730001449584961,0,46.734409806201455,102.6038589477539,102.89155044555665,102.38418960571289,0.31743547224772445,-0.27747252237456665,-0.4965196593715193,102.50048065185547,0.08,0.0,-0.47396907874866456,0
2022-02-01,CPI,5.0,24.288991969131647,21.959999084472656,23.448999977111818,-9.200000762939453,5.35999870300293,1,44.490747730971194,100.1309814453125,100.43877830505372,101.77146835327149,0.3757504109643123,-0.19725312278815466,-1.3273012500432002,100.1989517211914,0.08,0.0,-0.2225720206769415,0
2022-02-01,NFP,5.0,60.5789959963043,21.959999084472656,23.448999977111818,-9.200000762939453,5.35999870300293,1,44.490747730971194,100.1309814453125,100.43877830505372,101.77146835327149,0.3757504109643123,-0.19725312278815466,-1.3273012500432002,100.1989517211914,0.08,0.0,-0.2225720206769415,0
