date,type,rating,surprise_pct,rsi_14,volatility_20,momentum_5d,momentum_20d,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,fed_funds_rate,fed_rate_change_3m,returns,target
2021-02-27,CLAIMS,5.0,108.24742268041237,36.36367267350508,3.201761960362622,-0.5341437945064809,-18.19893655946856,27.950000762939453,23.63799991607666,5.900001525878906,-2.259998321533203,1,0.08,-0.009999999999999995,-3.3640288619452536,0
2021-03-01,RETAIL,5.0,1814.407826865838,36.36367267350508,3.201761960362622,-0.5341437945064809,-18.19893655946856,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.3640288619452536,0
2021-03-01,NFP,5.0,89.93469074145219,36.36367267350508,3.201761960362622,-0.5341437945064809,-18.19893655946856,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.3640288619452536,0
2021-03-01,CPI,5.0,93.37971454199037,36.36367267350508,3.201761960362622,-0.5341437945064809,-18.19893655946856,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.3640288619452536,0
2021-03-01,PMI,5.0,76.66666666666667,36.36367267350508,3.201761960362622,-0.5341437945064809,-18.19893655946856,23.350000381469727,23.15099992752075,-0.10000038146972656,-9.739999771118164,1,0.07,-0.01999999999999999,-3.3640288619452536,0
2021-03-06,CLAIMS,5.0,55.55555555555556,28.151632878182667,3.311924137785155,-8.630629213912155,-19.82498659858445,24.65999984741211,23.326999950408936,-3.2900009155273438,2.8899993896484375,1,0.07,-0.01999999999999999,4.559159487895932,1
2021-03-13,CLAIMS,5.0,120.16806722689076,34.269100841362715,3.610006666185723,-6.213267280898405,-24.348123271691545,20.690000534057617,23.710999965667725,-3.969999313354492,-0.5599994659423828,1,0.07,-0.01999999999999999,-3.395076950222533,0
2021-03-27,CLAIMS,5.0,265.3333333333333,45.21610515690228,2.6772161044717415,4.090240954706603,-13.597542409708186,18.860000610351562,22.132000064849855,-2.0900001525878906,-9.09000015258789,0,0.07,-0.01999999999999999,0.3186382584771575,1
2021-04-01,CPI,5.0,164.84787007440195,37.38850572328252,2.5377260124691423,-5.4077140549711356,-8.600045879664254,17.329999923706055,20.851500034332275,-2.479999542236328,-11.239999771118164,0,0.07,-0.01999999999999999,0.8706926221268887,1
2021-04-01,GDP,5.0,165.1576776817875,37.38850572328252,2.5377260124691423,-5.4077140549711356,-8.600045879664254,17.329999923706055,20.851500034332275,-2.479999542236328,-11.239999771118164,0,0.07,-0.01999999999999999,0.8706926221268887,1
2021-04-17,CLAIMS,5.0,84.375,60.40691813063459,2.29083535431141,3.7875514405935062,12.052708908462307,16.25,18.364000034332275,-0.4400005340576172,-5.329999923706055,0,0.07,-0.01999999999999999,2.032178315879411,1
2021-04-24,CLAIMS,5.0,152.45901639344262,64.04495801012278,2.085028200682495,1.5939480496611313,6.1814982568584975,17.329999923706055,17.782500076293946,1.0799999237060547,-2.479999542236328,0,0.07,-0.01999999999999999,-2.446095464169307,0
2021-05-01,CLAIMS,-5.0,-171.42857142857142,54.92336036785842,1.8229314127857343,-3.2204798914742483,2.0461368368414057,18.610000610351562,17.420500087738038,1.2800006866455078,1.2800006866455078,0,0.06,-0.03,2.4638857723604897,1
2021-05-01,RETAIL,-5.0,-149.14832380678,54.92336036785842,1.8229314127857343,-3.2204798914742483,2.0461368368414057,18.610000610351562,17.420500087738038,1.2800006866455078,1.2800006866455078,0,0.06,-0.03,2.4638857723604897,1
2021-05-15,CLAIMS,-4.0,-40.25974025974026,34.734494541659416,1.5652020391700119,-4.813727924936051,-4.614095876058633,18.809999465942383,19.06299991607666,2.1199989318847656,2.559999465942383,0,0.06,-0.020000000000000004,-1.415311956892874,0
