date,type,rating,prediction,confidence,returns,pnl,fold
2019-09-01,RETAIL,-5.0,1,0.628189,-4.849212349155156,-4.849212349155156,1
2019-09-01,CPI,-3.0,1,0.628189,-4.849212349155156,-4.849212349155156,1
2019-09-01,PMI,-5.0,1,0.628189,-4.849212349155156,-4.849212349155156,1
2019-09-07,CLAIMS,-5.0,1,0.6963139,-5.7611811010550085,-5.7611811010550085,1
2019-10-01,GDP,-3.0,1,0.63029534,3.3580951890850494,3.3580951890850494,1
2019-10-01,NFP,-4.0,1,0.63029534,3.3580951890850494,3.3580951890850494,1
2019-10-01,CPI,-2.0,1,0.63029534,3.3580951890850494,3.3580951890850494,1
2019-10-01,PMI,-5.0,1,0.65422624,3.3580951890850494,3.3580951890850494,1
2019-10-12,CLAIMS,5.0,1,0.79784864,-3.4075567328348995,-3.4075567328348995,1
2020-02-01,RETAIL,-5.0,1,0.69681805,-7.2032539698897775,-7.2032539698897775,1
2020-02-29,CLAIMS,-5.0,0,0.66507655,1.4103284360747474,-1.4103284360747474,1
2020-03-01,PMI,-5.0,0,0.73325217,1.4103284360747474,-1.4103284360747474,1
2020-03-01,RETAIL,-5.0,1,0.9135277,1.4103284360747474,1.4103284360747474,2
2020-03-01,NFP,-5.0,1,0.9135277,1.4103284360747474,1.4103284360747474,2
2020-04-01,RETAIL,-5.0,0,0.88260776,2.6940569389797036,-2.6940569389797036,2
2020-04-01,GDP,-5.0,0,0.88260776,2.6940569389797036,-2.6940569389797036,2
2020-04-01,NFP,-5.0,0,0.88260776,2.6940569389797036,-2.6940569389797036,2
2020-04-01,CPI,-5.0,0,0.97950166,2.6940569389797036,-2.6940569389797036,2
2020-04-01,PMI,-5.0,0,0.88260776,2.6940569389797036,-2.6940569389797036,2
2020-04-04,CLAIMS,-5.0,0,0.985656,-5.158100320399346,5.158100320399346,2
2020-04-11,CLAIMS,-5.0,0,0.97847,7.547175420308408,-7.547175420308408,2
2020-04-18,CLAIMS,-5.0,0,0.96009815,0.5310709406161539,-0.5310709406161539,2
2020-04-25,CLAIMS,-5.0,0,0.88474053,1.8691625437866743,-1.8691625437866743,2
2020-05-01,CPI,-5.0,0,0.9800226,-3.2352831595670795,3.2352831595670795,2
2020-05-30,CLAIMS,3.0,0,0.96988773,-5.108200024368519,5.108200024368519,2
2020-06-01,RETAIL,5.0,0,0.97997814,-5.108200024368519,5.108200024368519,2
2020-06-01,PMI,5.0,0,0.97997814,-5.108200024368519,5.108200024368519,2
2020-06-01,NFP,5.0,0,0.97997814,-5.108200024368519,5.108200024368519,2
2020-06-06,CLAIMS,5.0,0,0.79785764,7.985420557474389,-7.985420557474389,2
2020-06-13,CLAIMS,4.0,0,0.90133446,-3.6748011539337844,3.6748011539337844,2
2020-06-20,CLAIMS,5.0,0,0.98399675,1.0616762778037099,-1.0616762778037099,2
2020-06-27,CLAIMS,5.0,0,0.98253214,-1.724592744908485,1.724592744908485,2
2020-07-01,NFP,5.0,0,0.99107915,-1.0874834482259466,1.0874834482259466,2
2020-07-01,PMI,5.0,0,0.99107915,-1.0874834482259466,1.0874834482259466,2
2020-07-01,RETAIL,5.0,0,0.99107915,-1.0874834482259466,1.0874834482259466,2
2020-07-01,GDP,5.0,0,0.99107915,-1.0874834482259466,1.0874834482259466,2
2020-07-04,CLAIMS,4.0,0,0.90701413,2.9235479254272647,-2.9235479254272647,2
2020-07-11,CLAIMS,5.0,0,0.9611077,-1.189087674616322,1.189087674616322,2
2020-07-18,CLAIMS,-5.0,0,0.8785744,1.2308730794186185,-1.2308730794186185,2
2020-07-25,CLAIMS,-5.0,0,0.90960693,2.3734329798449476,-2.3734329798449476,2
2020-08-01,CLAIMS,-5.0,0,0.88788444,1.4050122819646853,-1.4050122819646853,2
2020-08-01,RETAIL,-5.0,0,0.9815763,1.4050122819646853,-1.4050122819646853,2
2020-08-08,CLAIMS,-5.0,0,0.96922344,-6.021125768921016,6.021125768921016,2
2020-08-29,CLAIMS,5.0,0,0.81263727,6.615577194708701,-6.615577194708701,2
2020-09-01,RETAIL,5.0,0,0.8674338,3.845221789154513,-3.845221789154513,2
2020-09-01,NFP,5.0,0,0.8674338,3.845221789154513,-3.845221789154513,2
2020-09-01,CPI,5.0,0,0.8674338,3.845221789154513,-3.845221789154513,2
2020-09-01,PMI,5.0,0,0.8674338,3.845221789154513,-3.845221789154513,2
2020-09-05,CLAIMS,5.0,0,0.8679714,0.892428929219329,-0.892428929219329,2
2020-09-19,CLAIMS,5.0,0,0.9780384,0.24533147444569334,-0.24533147444569334,2
2020-10-01,CPI,5.0,0,0.9532057,-7.384396083804338,7.384396083804338,2
2020-10-01,GDP,5.0,0,0.9532057,-7.384396083804338,7.384396083804338,2
2020-10-01,NFP,5.0,0,0.9532057,-7.384396083804338,7.384396083804338,2
2020-10-01,PMI,5.0,0,0.9532057,-7.384396083804338,7.384396083804338,2
2020-10-03,CLAIMS,5.0,0,0.9601672,-0.1610748275901724,0.1610748275901724,2
2020-10-10,CLAIMS,5.0,0,0.9074103,3.297295154500015,-3.297295154500015,2
2020-10-31,CLAIMS,4.0,0,0.75335795,4.396492846652507,-4.396492846652507,2
2020-11-01,CPI,5.0,0,0.79801273,4.396492846652507,-4.396492846652507,2
2020-11-14,CLAIMS,5.0,0,0.97200084,2.557012084858083,-2.557012084858083,2
2020-11-21,CLAIMS,5.0,0,0.9861971,-3.6281912716788325,3.6281912716788325,2
2020-12-01,RETAIL,3.0,0,0.95186776,-0.22416365117282794,0.22416365117282794,2
2020-12-01,CPI,4.0,0,0.95186776,-0.22416365117282794,0.22416365117282794,2
2020-12-05,CLAIMS,5.0,1,0.774576,0.3425556223125547,0.3425556223125547,3
2021-01-01,GDP,5.0,0,0.81838644,-8.169083015357208,8.169083015357208,3
2021-01-01,RETAIL,5.0,0,0.81838644,-8.169083015357208,8.169083015357208,3
2021-01-01,CPI,3.0,0,0.8371135,-8.169083015357208,8.169083015357208,3
2021-01-02,CLAIMS,5.0,0,0.78354883,-8.169083015357208,8.169083015357208,3
2021-01-09,CLAIMS,5.0,1,0.9466168,3.1189028902177665,3.1189028902177665,3
2021-02-13,CLAIMS,4.0,1,0.7907853,0.4790276224135943,0.4790276224135943,3
2021-03-01,RETAIL,5.0,1,0.7357357,-3.3640288619452536,-3.3640288619452536,3
2021-03-01,NFP,5.0,1,0.7357357,-3.3640288619452536,-3.3640288619452536,3
2021-03-01,CPI,5.0,1,0.7357357,-3.3640288619452536,-3.3640288619452536,3
2021-03-01,PMI,5.0,1,0.7093994,-3.3640288619452536,-3.3640288619452536,3
2021-03-06,CLAIMS,5.0,1,0.9102959,4.559159487895932,4.559159487895932,3
2021-03-13,CLAIMS,5.0,1,0.92810446,-3.395076950222533,-3.395076950222533,3
2021-03-27,CLAIMS,5.0,1,0.9364566,0.3186382584771575,0.3186382584771575,3
2021-04-01,CPI,5.0,1,0.9513772,0.8706926221268887,0.8706926221268887,3
2021-04-01,GDP,5.0,1,0.9513772,0.8706926221268887,0.8706926221268887,3
2021-04-17,CLAIMS,5.0,1,0.8116796,2.032178315879411,2.032178315879411,3
2021-04-24,CLAIMS,5.0,0,0.6217406,-2.446095464169307,2.446095464169307,3
2021-05-01,CLAIMS,-5.0,0,0.8891986,2.4638857723604897,-2.4638857723604897,3
2021-05-01,RETAIL,-5.0,0,0.9209572,2.4638857723604897,-2.4638857723604897,3
2021-05-15,CLAIMS,-4.0,0,0.63381624,-1.415311956892874,1.415311956892874,3
2021-05-22,CLAIMS,-2.0,0,0.7011734,2.3206099746655355,-2.3206099746655355,3
2021-05-29,CLAIMS,5.0,0,0.7616196,-0.42697781028455584,0.42697781028455584,3
2021-06-01,PMI,5.0,0,0.8845725,-0.42697781028455584,0.42697781028455584,3
2021-06-01,NFP,5.0,0,0.8704575,-0.42697781028455584,0.42697781028455584,3
2021-06-01,CPI,5.0,0,0.8704575,-0.42697781028455584,0.42697781028455584,3
2021-06-05,CLAIMS,5.0,0,0.8304367,4.872971227924316,-4.872971227924316,3
2021-06-26,CLAIMS,-5.0,1,0.9506574,2.477743404632331,2.477743404632331,3
2021-07-01,GDP,-5.0,1,0.854074,5.324752761290955,5.324752761290955,3
2021-07-01,RETAIL,-5.0,1,0.872225,5.324752761290955,5.324752761290955,3
2021-07-10,CLAIMS,-5.0,1,0.9380113,0.9757882331504918,0.9757882331504918,3
2021-07-31,CLAIMS,-5.0,1,0.8222539,0.8302853756906733,0.8302853756906733,3
2021-08-01,RETAIL,-5.0,1,0.79941535,0.8302853756906733,0.8302853756906733,3
2021-08-01,NFP,-3.0,1,0.79941535,0.8302853756906733,0.8302853756906733,3
2021-08-07,CLAIMS,-5.0,1,0.6317493,-1.6375801258594467,-1.6375801258594467,3
2021-08-21,CLAIMS,-5.0,0,0.63092613,-4.750742971285307,4.750742971285307,3
2021-09-04,CLAIMS,-5.0,0,0.87303865,5.659012921850399,-5.659012921850399,3
2021-10-16,CLAIMS,5.0,1,0.691579,-5.956325185274617,-5.956325185274617,3
2021-10-30,CLAIMS,5.0,0,0.77407926,-1.7460689852305484,1.7460689852305484,3
2021-11-01,CPI,5.0,0,0.8100715,-1.7460689852305484,1.7460689852305484,3
2021-11-01,RETAIL,5.0,0,0.789019,-1.7460689852305484,1.7460689852305484,3
2021-11-06,CLAIMS,3.0,1,0.86718595,-1.86528355084771,-1.86528355084771,3
2021-11-13,CLAIMS,5.0,0,0.8695908,1.6381083827738785,-1.6381083827738785,4
2021-11-20,CLAIMS,-5.0,1,0.9834495,0.10922857190713282,0.10922857190713282,4
2021-12-01,RETAIL,-5.0,1,0.81695473,4.032529715170488,4.032529715170488,4
2021-12-01,PMI,-5.0,1,0.7898724,4.032529715170488,4.032529715170488,4
2021-12-01,NFP,-3.0,1,0.7898724,4.032529715170488,4.032529715170488,4
2021-12-18,CLAIMS,-5.0,1,0.7863301,0.14392815786276847,0.14392815786276847,4
2022-01-01,PMI,-5.0,1,0.61546606,-2.767100238430155,-2.767100238430155,4
2022-01-01,NFP,-5.0,1,0.61546606,-2.767100238430155,-2.767100238430155,4
2022-01-01,GDP,-5.0,1,0.61546606,-2.767100238430155,-2.767100238430155,4
2022-01-08,CLAIMS,5.0,1,0.777392,0.7575827291853502,0.7575827291853502,4
2022-02-01,PMI,4.0,0,0.77036196,-1.098886556883374,1.098886556883374,4
2022-02-01,NFP,5.0,0,0.6945971,-1.098886556883374,1.098886556883374,4
2022-02-01,CPI,5.0,0,0.77036196,-1.098886556883374,1.098886556883374,4
2022-02-12,CLAIMS,5.0,0,0.91728073,-1.7775690244935483,1.7775690244935483,4
2022-03-01,PMI,5.0,0,0.82779205,-7.372323042390727,7.372323042390727,4
2022-03-01,RETAIL,5.0,0,0.82779205,-7.372323042390727,7.372323042390727,4
2022-03-01,CPI,5.0,0,0.8324915,-7.372323042390727,7.372323042390727,4
2022-03-05,CLAIMS,5.0,0,0.96899825,-6.268910615961489,6.268910615961489,4
2022-03-26,CLAIMS,5.0,1,0.70414275,4.810822993702455,4.810822993702455,4
2022-04-01,PMI,2.0,1,0.74162805,-8.33333618449234,-8.33333618449234,4
2022-04-01,CPI,4.0,1,0.67065966,-8.33333618449234,-8.33333618449234,4
2022-04-23,CLAIMS,5.0,0,0.6944499,-0.7994723715613116,0.7994723715613116,4
2022-05-01,CPI,4.0,0,0.8163005,3.5267869952871864,-3.5267869952871864,4
2022-05-14,CLAIMS,5.0,0,0.8595546,2.5287206722668265,-2.5287206722668265,4
2022-06-01,RETAIL,4.0,0,0.94345576,-0.7587030149838242,0.7587030149838242,4
2022-06-01,CPI,4.0,0,0.94345576,-0.7587030149838242,0.7587030149838242,4
2022-06-04,CLAIMS,5.0,0,0.9207432,0.4032308697812106,-0.4032308697812106,4
2022-07-01,NFP,5.0,0,0.9095599,-2.6417814412025415,2.6417814412025415,4
2022-07-16,CLAIMS,5.0,0,0.9417693,-1.037528229940826,1.037528229940826,4
2022-07-23,CLAIMS,5.0,0,0.9037131,-1.1278166057414878,1.1278166057414878,4
2022-08-01,PMI,-5.0,0,0.9584277,-1.6174331406681675,1.6174331406681675,4
2022-08-01,RETAIL,-5.0,0,0.9584277,-1.6174331406681675,1.6174331406681675,4
2022-08-01,CPI,-2.0,0,0.9584277,-1.6174331406681675,1.6174331406681675,4
2022-08-01,NFP,-5.0,0,0.9584277,-1.6174331406681675,1.6174331406681675,4
2022-08-06,CLAIMS,-5.0,0,0.9082542,-3.0928131468132625,3.0928131468132625,4
2022-08-13,CLAIMS,-5.0,0,0.72660565,-2.2257702675507263,2.2257702675507263,4
2022-08-20,CLAIMS,-5.0,0,0.6181035,-3.776836247168194,3.776836247168194,4
2022-08-27,CLAIMS,-5.0,0,0.7332485,-2.151467105485176,2.151467105485176,4
2022-09-17,CLAIMS,5.0,0,0.677632,1.5609186404991282,-1.5609186404991282,4
2022-10-01,NFP,2.0,0,0.81450033,-3.897551563921448,3.897551563921448,4
2022-10-01,PMI,5.0,0,0.78764653,-3.897551563921448,3.897551563921448,4
2022-10-01,CLAIMS,5.0,0,0.75211155,-3.897551563921448,3.897551563921448,4
2022-10-01,RETAIL,5.0,0,0.78764653,-3.897551563921448,3.897551563921448,4
2022-11-12,CLAIMS,5.0,0,0.9641033,11.580375352625467,-11.580375352625467,4
2022-11-19,CLAIMS,5.0,0,0.9754785,9.275711332350014,-9.275711332350014,4
2022-12-03,CLAIMS,-5.0,0,0.9290244,10.834231049960422,-10.834231049960422,4
2022-12-10,CLAIMS,-3.0,0,0.9403542,4.228331305606961,-4.228331305606961,4
2022-12-24,CLAIMS,-5.0,1,0.6748828,1.4157528144028695,1.4157528144028695,5
2023-01-01,CPI,-4.0,1,0.7954368,5.479430897216422,5.479430897216422,5
2023-01-01,PMI,-5.0,1,0.7954368,5.479430897216422,5.479430897216422,5
2023-01-01,GDP,-4.0,1,0.7954368,5.479430897216422,5.479430897216422,5
2023-01-14,CLAIMS,-5.0,1,0.78190213,5.268941564649917,5.268941564649917,5
2023-01-28,CLAIMS,-5.0,1,0.8653038,6.0506212993612705,6.0506212993612705,5
2023-02-01,PMI,-5.0,1,0.69756234,-4.149397513794599,-4.149397513794599,5
2023-02-01,CPI,-4.0,1,0.69756234,-4.149397513794599,-4.149397513794599,5
2023-02-01,RETAIL,-5.0,1,0.78412575,-4.149397513794599,-4.149397513794599,5
2023-03-04,CLAIMS,5.0,1,0.7940276,2.0486504524070663,2.0486504524070663,5
2023-03-18,CLAIMS,5.0,1,0.7326377,0.9598976808246581,0.9598976808246581,5
2023-03-25,CLAIMS,3.0,1,0.65532315,-0.23754295274634177,-0.23754295274634177,5
2023-04-01,PMI,-5.0,1,0.8012966,4.560638014920412,4.560638014920412,5
2023-04-01,CPI,-5.0,1,0.71915233,4.560638014920412,4.560638014920412,5
2023-04-01,GDP,-5.0,1,0.71915233,4.560638014920412,4.560638014920412,5
2023-04-01,NFP,-3.0,1,0.71915233,4.560638014920412,4.560638014920412,5
2023-04-01,CLAIMS,-5.0,1,0.81736046,4.560638014920412,4.560638014920412,5
2023-04-22,CLAIMS,-5.0,1,0.8068923,0.6952398355027214,0.6952398355027214,5
2023-05-01,CPI,-5.0,0,0.68172824,8.888895257804434,-8.888895257804434,5
2023-05-01,NFP,-2.0,0,0.68172824,8.888895257804434,-8.888895257804434,5
2023-05-01,PMI,-5.0,0,0.6325319,8.888895257804434,-8.888895257804434,5
2023-05-13,CLAIMS,5.0,1,0.7676954,-1.8633550608031335,-1.8633550608031335,5
2023-05-20,CLAIMS,5.0,1,0.8308037,-0.4016066485745372,-0.4016066485745372,5
2023-06-01,PMI,5.0,1,0.76094395,-3.6250055834448554,-3.6250055834448554,5
2023-06-01,RETAIL,5.0,1,0.7203397,-3.6250055834448554,-3.6250055834448554,5
2023-08-05,CLAIMS,5.0,1,0.852206,4.967936431650494,4.967936431650494,5
2023-09-23,CLAIMS,5.0,1,0.90509707,-2.636929709493126,-2.636929709493126,5
2023-09-30,CLAIMS,5.0,1,0.9189563,-3.043466716844695,-3.043466716844695,5
2023-10-28,CLAIMS,5.0,1,0.75753295,4.455453653304559,4.455453653304559,5
2023-11-01,PMI,5.0,1,0.9124615,9.241683544730192,9.241683544730192,5
2024-04-27,CLAIMS,5.0,1,0.9430081,-0.4437536682584618,-0.4437536682584618,5
2024-05-01,RETAIL,5.0,1,0.6406524,4.056170301878195,4.056170301878195,5
2024-07-20,CLAIMS,-5.0,1,0.842366,-3.621718830472556,-3.621718830472556,5
2024-08-01,NFP,-5.0,1,0.92304766,10.719533980571128,10.719533980571128,5
2024-08-01,PMI,-5.0,1,0.9522244,10.719533980571128,10.719533980571128,5
2024-08-01,CPI,-4.0,1,0.92304766,10.719533980571128,10.719533980571128,5
2024-08-01,RETAIL,-5.0,1,0.9261018,10.719533980571128,10.719533980571128,5
2024-08-03,CLAIMS,-5.0,1,0.76451313,-8.819633752364062,-8.819633752364062,5
2024-09-14,CLAIMS,-5.0,1,0.77423656,-4.943252938271678,-4.943252938271678,5
2024-10-01,GDP,-4.0,1,0.86116177,-5.210460106019829,-5.210460106019829,5
2024-10-01,NFP,-5.0,1,0.86116177,-5.210460106019829,-5.210460106019829,5
2024-10-01,PMI,-5.0,1,0.86631656,-5.210460106019829,-5.210460106019829,5
2024-10-01,CPI,-4.0,1,0.86116177,-5.210460106019829,-5.210460106019829,5
2024-11-01,PMI,5.0,1,0.6378123,6.086959296430148,6.086959296430148,5
2024-11-02,CLAIMS,5.0,1,0.9110602,-6.576481943777419,-6.576481943777419,5
