Date,Open,High,Low,Close,Volume
2018-05-10,152.6224298798041,154.48470871666294,152.11452978046256,154.2307586669922,107290
2018-05-11,155.75445451077547,155.92375024760852,153.80752124610342,155.41586303710938,24720
2018-05-14,153.63824167271434,154.40007902683024,152.87640431859845,153.0457000732422,17360
2018-05-15,148.81323940827644,148.9825351603984,145.59656845220752,147.62814331054688,101130
2018-05-16,148.3053476642565,148.7285935268351,145.93516825052856,146.10447692871094,59740
2018-05-17,145.42723438803483,146.10443013455688,143.31100575292498,143.64959716796875,56590
2018-05-18,144.75007717038082,147.71279804813713,144.75007717038082,147.37420654296875,75270
2018-05-21,147.03560171990105,148.05138914907073,146.44306012925526,147.62814331054688,67640
2018-05-22,147.5434998343324,147.79744991719147,146.01981225361584,146.95095825195312,29370
2018-05-23,149.32112612386945,150.675517968816,149.06718895482513,150.16761779785156,122690
2018-05-24,153.1303272771397,154.3154232825088,152.79173579928394,153.38427734375,89280
2018-05-25,156.17769254967183,157.2781341590543,155.83910109283238,156.6855926513672,126920
2018-05-29,160.83339348717988,167.8592758912228,159.64831049121713,166.58953857421875,122820
2018-05-30,161.84923643606248,163.6268744579767,160.74879446613656,163.20362854003906,52430
2018-05-31,164.13471073395058,165.5737567402863,161.4259402853571,162.35708618164062,46790
2018-06-01,159.22509966363725,161.42597041293592,158.1246578307685,159.90228271484375,89480
2018-06-04,159.3097518972569,159.3097518972569,156.0930805199941,156.34703063964844,71140
2018-06-05,158.37856457624414,159.22505607495964,157.1934687281813,157.61671447753906,32770
2018-06-06,154.99262165928545,155.0772630718987,152.53778819763255,153.80752563476562,40170
2018-06-07,153.46894528465793,160.4948288630993,153.3842909494664,158.2939453125,63170
2018-06-08,156.9395436351565,157.95534392818809,156.3470020751796,156.6009521484375,24960
2018-06-11,154.65403046123106,156.00842234302928,154.31543894900062,155.83912658691406,44750
2018-06-12,154.31542099688767,156.34699566680578,154.14612526046727,155.6697998046875,20320
2018-06-13,156.0930603906493,157.024206403824,153.13033951510545,155.50051879882812,29840
2018-06-14,157.44742880886986,159.47900336886153,156.34698720702605,159.30970764160156,45560
2018-06-15,161.84921526008924,162.6957069852115,159.47903584645917,159.56369018554688,32350
2018-06-18,160.49482037923894,160.49482037923894,158.63252843497162,159.39437866210938,25610
2018-06-19,162.32251873423206,163.17371181934934,161.13085361033814,162.15228271484375,21660
2018-06-20,161.13082813757774,161.13082813757774,157.89629232783636,158.0665283203125,65870
2018-06-21,159.59866932169047,161.04569465923922,159.08794838459187,160.10939025878906,15680
2018-06-22,158.57720343100362,160.5349492488027,158.4069674877537,160.3647003173828,25750
2018-06-25,160.62007950013185,162.49270107109896,160.62007950013185,161.21591186523438,66330
2018-06-26,160.96060507676344,162.06714561084524,160.79035608243572,161.81179809570312,35850
2018-06-27,164.87606850691745,166.83381485024378,164.28023605151554,166.40821838378906,54770
2018-06-28,166.66355465197648,167.0040265804144,165.38676543807702,166.57843017578125,23350
2018-06-29,166.66357641714745,167.94036579778722,164.53559411608114,164.79095458984375,51550
2018-07-02,166.0677178507248,166.0677178507248,164.28020780370616,164.5355682373047,41510
2018-07-03,165.13141554229114,167.17427321971033,165.13141554229114,166.83380126953125,20330
2018-07-05,167.17429515071956,169.2171660843082,167.00405915329736,168.5362091064453,27590
2018-07-06,169.98318912858932,170.83438187634204,168.96176042892012,170.0683135986328,28420
2018-07-09,167.17427321971033,167.77011861478226,166.57844081281075,166.83380126953125,33550
2018-07-10,166.32309984760056,167.4296532976188,166.15286385256096,166.9189453125,16680
2018-07-11,168.53615239131636,169.13198467587395,167.25936335804883,168.62127685546875,23380
2018-07-12,167.5147409482761,168.79153011253405,167.5147409482761,168.70640563964844,26130
2018-07-13,169.38739181939223,170.4939452178571,168.70643488278515,169.81298828125,36080
2018-07-16,167.77014828536306,167.85525979387384,165.30168075140668,167.5998992919922,28220
2018-07-17,168.1106394009693,168.28087542551225,166.4082531791873,166.49337768554688,15850
2018-07-18,166.74871012352907,166.91895912082634,164.28025552081783,164.6207275390625,23930
2018-07-19,165.72727725848455,168.45109230614793,165.72727725848455,167.5998992919922,25390
2018-07-20,165.04631242250147,165.04631242250147,161.30106853309758,161.64154052734375,46350
2018-07-23,159.85401924665072,160.02425521839757,155.17245858866568,155.68316650390625,71660
2018-07-24,155.59805981033105,157.64091751063356,154.91710291417272,157.30044555664062,28040
2018-07-25,158.3218665926625,159.34329539240014,155.42781616204385,156.36412048339844,24550
2018-07-26,157.30042322434466,157.81113108282767,155.08731687307287,155.59803771972656,16580
2018-07-27,157.55577645180063,157.8111238752946,155.93850250337502,156.19386291503906,26560
2018-07-30,154.32126918127406,155.93853043117286,154.2361446994173,154.57662963867188,24820
2018-07-31,157.3004807559811,157.64095278616193,156.5343992058112,157.0451202392578,35610
2018-08-01,152.36353305429773,154.2361548852634,151.5974646196851,153.2998504638672,65180
2018-08-02,153.81056642606183,154.2361629092486,152.53377697650154,153.89569091796875,22140
2018-08-03,154.4064028798948,156.27903784466443,154.4064028798948,155.9385528564453,36110
2018-08-06,157.2153133145418,158.4921025612568,156.2790089931872,156.36412048339844,31100
2018-08-07,155.17246702795367,155.59806347455358,153.55519273797043,153.9807891845703,27760
2018-08-08,153.89566417214962,155.1724533998143,153.64030372898236,154.4063720703125,23500
2018-08-09,155.93854594392656,158.32188880311355,155.68318546112553,158.0665283203125,79670
2018-08-10,160.5349937761127,163.08857259765315,160.10939730585596,161.47129821777344,49000
2018-08-13,159.76888496471554,161.641506515388,159.76888496471554,160.79031372070312,82740
2018-08-14,161.21592024217557,161.21592024217557,159.00282662991856,159.51353454589844,35880
2018-08-15,161.38621413350847,163.34394783873765,161.13085361033814,162.15228271484375,60000
2018-08-16,161.98204669545544,162.49275475362037,159.8540639826622,162.15228271484375,49390
2018-08-17,163.00342257357516,164.28021178433426,161.7266333628161,162.74806213378906,34260
2018-08-20,165.47191022359235,166.40822769746666,164.961202228167,165.8975067138672,93990
2018-08-21,164.36537170410156,164.87607970563147,163.08858221801535,164.36537170410156,60170
2018-08-22,166.8337888691666,167.0040248316029,165.13140326846082,166.15283203125,26650
2018-08-23,166.83382082089327,167.34454179418597,165.81239186248175,166.9189453125,43850
2018-08-24,165.2165688696233,168.0254954194513,164.62072337052078,167.9403839111328,42340
2018-08-27,165.9826194831716,166.15285546962224,164.62070561521986,164.79095458984375,72410
2018-08-28,162.57785331939237,162.83321380182196,161.215939405217,161.8968963623047,41620
2018-08-29,162.15226481521358,163.08858230075487,160.8754753284796,162.49273681640625,41440
2018-08-30,163.76955348180118,164.2802745565221,162.83324882904813,163.5142059326172,30760
2018-08-31,166.15286281816324,166.15286281816324,162.06713402177934,162.32249450683594,43480
2018-09-04,159.34329857390514,159.85401947805713,158.49210572576658,159.51353454589844,63630
2018-09-05,158.66238242197994,159.0028674415317,157.64095333967566,158.23678588867188,29480
2018-09-06,158.57723617593095,160.62009389310373,158.3218757142412,160.02426147460938,33180
2018-09-07,156.7897284626754,157.04508892848636,155.42782762530496,155.85342407226562,85210
2018-09-10,156.19385309992612,157.72600248546115,156.1087286386639,157.47064208984375,29110
2018-09-11,155.51295873204128,156.02367972806533,153.81057272952705,154.06593322753906,88580
2018-09-12,155.42781096377766,156.02364332801608,154.9170900869039,155.0873260498047,23340
2018-09-13,156.53434195436412,157.4706591771723,155.17244134357205,155.59803771972656,28700
2018-09-14,153.04448738652397,154.7468732017508,152.5337664466867,153.64031982421875,49070
2018-09-17,152.02304796551982,154.40637755122347,151.7676875132881,153.38494873046875,24980
2018-09-18,151.42722992695207,151.59747891796633,148.10758241296574,148.7034149169922,60850
2018-09-19,147.68197390213638,147.85220989113242,144.4474381585183,146.06471252441406,54930
2018-09-20,145.89446135159218,148.53316459992604,145.46886489142045,147.9373321533203,32570
2018-09-21,146.7456651518076,148.36293961327038,146.7456651518076,147.8522186279297,39670
2018-09-24,146.40515771890492,148.27777923162878,146.32003324589294,146.5753936767578,55660
2018-09-25,145.5249480167491,146.37896769532463,145.01254402838745,146.12277221679688,48120
2018-09-26,146.9768331530073,149.3680784992166,146.03740603034666,149.28268432617188,71810
2018-09-27,148.00161457089573,149.62424676594856,147.57460472679696,149.4534454345703,52990
2018-09-28,150.30750843325316,150.6491111944411,148.0016572169596,148.08705139160156,44020
2018-10-01,146.80595511678746,147.40377922554524,144.75631341371667,144.8417205810547,66390
2018-10-02,146.72063527856955,148.4286752398304,146.63522806798218,147.66004943847656,29990
2018-10-03,145.3541841510664,145.52498552454284,137.4972036893646,139.8030548095703,97150
2018-10-04,137.32637259480725,138.18039230866637,135.70372731969093,136.7285614013672,102280
2018-10-05,134.33734589473445,135.61837586887756,131.68987873564777,133.39791870117188,87680
2018-10-08,132.885481604665,133.48329283821388,131.77525329589844,131.77525329589844,40540
2018-10-09,133.56868594054794,136.04535107610928,133.31249043627216,135.7037353515625,63390
2018-10-10,133.39786458847385,134.93510254012884,132.20224231013415,134.67889404296875,51650
2018-10-11,136.47233593666834,140.57163266048852,135.78911764414747,139.5467987060547,52680
2018-10-12,137.8387829700299,140.05923954113172,137.49718028123297,138.2657928466797,37040
2018-10-15,138.77818900912328,139.3760001401323,137.41175239712672,138.094970703125,18980
2018-10-16,137.8387979616799,139.03443356512363,136.98477811549523,138.86363220214844,33860
2018-10-17,138.692804360665,139.29062862007814,136.3015594482422,136.3015594482422,23900
2018-10-18,134.9351226143085,137.66798325086845,134.84971542544736,136.3015594482422,31740
2018-10-19,135.70378165125544,136.1307916791465,134.33735738079116,135.4475860595703,30260
2018-10-22,136.04533067361882,136.64314181278868,134.59349989811903,134.67889404296875,36660
2018-10-23,138.8636462820442,139.97386176960612,135.70376210572175,135.78916931152344,125940
2018-10-24,137.3263993267095,139.20524045667267,137.15559795695088,139.03443908691406,39760
2018-10-25,138.0949614241535,138.94898099144118,137.15554771891973,137.4117431640625,74300
2018-10-26,139.46143131794562,140.99866951319078,139.03442143211683,139.63223266601562,44870
2018-10-29,139.11982773095687,139.8884534113083,137.07018531263716,138.86363220214844,51810
2018-10-30,136.9847471738885,138.09497532941606,136.21613469845713,136.89935302734375,35480
2018-10-31,135.27675718238527,135.9599757603388,133.39791586649585,134.5935516357422,71810
2018-11-01,132.8854661081776,135.44752512287533,132.8854661081776,134.84970092773438,55420
2018-11-02,133.9957396420734,134.3373554783355,129.55483802115978,129.89645385742188,114450
2018-11-05,131.4336492635585,132.28766911070653,131.09204653722276,131.26284790039062,36660
2018-11-06,131.860657408873,132.2876673266884,130.92124340846422,131.0066375732422,28150
2018-11-07,133.82488199108616,134.59350752612778,131.1774287872038,131.43362426757812,63610
2018-11-08,132.88550506732733,133.14170061886327,130.9212566405895,131.3482666015625,46020
2018-11-09,132.37304182905385,134.8496935281721,132.2022405103742,134.4226837158203,37870
2018-11-12,136.38698710370488,137.7534242732482,136.38698710370488,137.07020568847656,24010
2018-11-13,135.8745643155701,136.64317697352263,134.84973006322159,136.55776977539062,40250
2018-11-14,134.93514443624005,138.43663124489413,134.25192590878197,136.9847869873047,28890
2018-11-15,138.35124933004676,138.60745795358702,135.53298053372788,136.8140106201172,34840
2018-11-16,137.07019075641696,139.5468431961899,136.30157807684859,139.03443908691406,41300
2018-11-19,138.18038426370953,140.2300262451172,138.00958293714322,140.2300262451172,32660
2018-11-20,140.9132501611733,141.852677041437,139.97382328090956,140.4008331298828,97150
2018-11-21,139.80301641304843,140.48623475061962,138.52198691684217,140.2300262451172,32250
2018-11-23,142.53590573436875,142.9629156533229,140.40085613959806,140.57167053222656,23870
2018-11-26,139.7176398557044,140.31545108960321,139.37602412825683,139.63223266601562,21850
2018-11-27,139.29061243334948,140.9986517616245,139.29061243334948,140.2300262451172,25220
2018-11-28,139.63222223377713,140.14463927101087,137.83877563476562,137.83877563476562,30020
2018-11-29,139.5467987060547,140.91323529109644,138.60738495623042,139.5467987060547,20360
2018-11-30,140.99868774414062,141.51109185460385,139.88845929117312,140.99868774414062,22740
2018-12-03,139.63224088794203,144.07314135579227,139.63224088794203,143.9877471923828,41540
2018-12-04,147.48924655194267,154.40681353737637,146.97684238755056,151.33233642578125,93850
2018-12-06,154.06517340198022,156.6272329133079,152.35713372776178,152.61334228515625,68160
2018-12-07,151.33231186677213,153.89437136687994,150.05128211671826,153.4673614501953,34540
2018-12-10,155.08994648462817,156.88337961667995,153.55270877765275,155.43154907226562,46990
2018-12-11,155.51699648656023,157.310430082798,154.3213610577616,155.2607879638672,32490
2018-12-12,154.32138552651946,154.66300128804477,152.69875301102815,153.12576293945312,31720
2018-12-13,153.46736079845124,153.97977790882007,151.7593211389664,152.10093688964844,31340
2018-12-14,154.06514391670936,154.83376944179182,152.61331307773943,153.72354125976562,35450
2018-12-17,154.15058513542385,156.88344608834961,154.15058513542385,156.45643615722656,41120
2018-12-18,157.0542320836555,159.8724999595059,156.54182803524213,159.27468872070312,44340
2018-12-19,161.06814249748354,167.0462812090144,160.47031820128387,165.33824157714844,50850
2018-12-20,168.754292688911,168.83968683747372,163.2031648113982,163.28855895996094,67630
2018-12-21,164.99661931776498,165.4236292088727,162.17835143019244,163.45938110351562,29330
2018-12-24,165.16743821040345,166.19227248295596,164.14261696916,165.6798553466797,28580
2018-12-26,164.56958858834415,165.9360252793895,160.21409606933594,160.21409606933594,41790
2018-12-27,165.33909482089678,165.85416200689986,160.1024932861328,160.1024932861328,60070
2018-12-28,161.7335693112117,164.56648486104942,161.39019116536812,164.30894470214844,57340
2018-12-31,162.67787856823873,166.54094164769558,162.07696026457498,166.2834014892578,42210
2019-01-02,166.88427249360385,169.03041804058452,165.59658516541543,168.944580078125,46610
2019-01-03,169.45974664872455,176.06988929381424,169.373908635865,174.69635009765625,58500
2019-01-04,169.71726905746667,170.48988968628598,166.62682583930706,168.8588104248047,66480
2019-01-07,170.6615898225715,170.74742783196174,166.45513439124838,166.97021484375,46230
2019-01-08,166.71261201876365,167.6569214607589,165.42492447006202,165.68246459960938,39000
2019-01-09,164.99572191211647,165.5108022543284,162.8495756512954,164.65234375,36540
2019-01-10,164.99572370302295,165.42495295984614,161.13266039161434,161.5618896484375,74510
2019-01-11,163.02126328291504,164.90988245487546,162.59203403456715,163.36465454101562,45920
2019-01-14,163.10708160956153,163.79385088877711,160.78924675386415,161.647705078125,29800
2019-01-15,161.90527376440272,161.90527376440272,159.50158741252005,159.93081665039062,33520
2019-01-16,158.2138974067804,161.21850202834526,157.78466817512827,160.1883544921875,36340
2019-01-17,160.7033990931168,161.73354648429012,159.32987360456394,160.274169921875,30290
2019-01-18,158.81483368251634,160.01667042752555,157.0979165616243,157.9563751220703,49260
2019-01-22,160.5317207245717,162.33448860333888,159.84495138508726,160.7892608642578,55420
2019-01-23,159.15818992730638,161.99110540607177,158.90066287390286,160.87510681152344,35860
2019-01-24,163.0212536945186,164.48064353229444,162.4203354019831,163.70802307128906,27100
2019-01-25,161.9052938468611,162.42036113677182,160.70344397232594,161.81944274902344,29570
2019-01-28,161.39018196614583,163.19294987665862,160.96095275878906,160.96095275878906,34260
2019-01-29,161.39020015686515,163.53634643554688,160.96097090112883,163.53634643554688,21710
2019-01-30,162.76372330859058,163.27879050634925,160.87510428636728,163.1071014404297,48630
2019-01-31,165.42498658528518,168.0862137581435,165.42498658528518,166.97021484375,49390
2019-02-01,166.28339372814966,166.71262293916658,163.7938695438659,164.2230987548828,52550
2019-02-04,162.07698574287517,162.42036394207975,160.36006854877488,161.9911346435547,68960
2019-02-05,163.02125420425523,165.16740032647573,162.93541621878825,164.1372528076172,21400
2019-02-06,165.6824629263218,165.85415197794103,163.1929389302553,164.394775390625,36630
2019-02-07,166.1117060248517,168.0003119489963,165.1673965132614,167.48524475097656,31710
2019-02-08,169.459694085103,170.31815254166185,168.60123562854415,169.80308532714844,34800
2019-02-11,167.74278259277344,168.9446323302168,167.1418642735702,167.74278259277344,35390
2019-02-12,166.71259499057874,167.05598616124593,164.82398939852737,166.3692169189453,18940
2019-02-13,164.7381817410105,165.59664024533893,163.70803415562384,164.65234375,22160
2019-02-14,168.6012605027733,168.8588006975439,166.3692760458511,167.05604553222656,27780
2019-02-15,165.94001026869432,168.1719942348659,165.94001026869432,168.00030517578125,28780
2019-02-19,169.28802725115213,170.2323369170253,167.74279920655883,169.03048706054688,35990
2019-02-20,167.74282043024525,168.2579008766264,166.1976052891816,167.656982421875,36730
2019-02-21,163.9655473866034,164.30892549230163,162.50617078883332,163.27877807617188,31310
2019-02-22,165.42495261226387,167.39940980930933,165.33911462050202,165.94003295898438,33820
2019-02-25,164.39477823057106,164.73815633974147,163.27877972721444,164.56646728515625,18850
2019-02-26,166.54096749202606,166.9701967896859,165.08159049979025,166.7985076904297,13580
2019-02-27,164.1372986159834,164.1372986159834,160.61762585267343,161.30438232421875,41370
2019-02-28,161.56193361127086,161.9053249695925,158.29978775194036,159.41578674316406,54580
2019-03-01,157.61299368993758,158.38560113880442,154.95176696777344,154.95176696777344,78430
2019-03-04,157.52715185656308,159.32992014194846,156.58284216440148,158.72898864746094,33900
2019-03-05,157.44129654510516,159.75914516402358,157.44129654510516,159.6732940673828,29980
2019-03-06,159.84500517362486,162.33454322961686,159.7591671642017,161.30438232421875,29860
2019-03-07,162.93540161804404,165.25323660253227,162.67786148664865,164.56646728515625,38080
2019-03-08,164.7381915318799,167.0560401105529,163.62220588915645,166.45510864257812,34400
2019-03-11,165.94002181952428,165.94002181952428,164.13725382605867,164.99571228027344,28320
2019-03-12,165.16738760009008,169.11630140032088,165.16738760009008,168.25784301757812,24750
2019-03-13,166.79847538791415,167.91447396551106,166.54093523938622,167.48524475097656,58490
2019-03-14,166.884335117877,167.14187529996462,163.79389222993868,163.87973022460938,20820
2019-03-15,167.05604788883332,167.82865538500565,165.5108197974501,166.7985076904297,38820
2019-03-18,166.28342450410798,167.39942327910973,165.94004631135596,166.62681579589844,23480
2019-03-19,164.36970771404873,166.35110615908073,163.42207837009383,165.74806213378906,29000
2019-03-20,166.78183023848945,171.43379737143871,166.78183023848945,170.74461364746094,42620
2019-03-21,172.0368403864191,172.3814388453601,171.08922420077744,171.8645477294922,57540
2019-03-22,176.861104787558,181.42693226528579,176.51650634588646,179.7039794921875,71970
2019-03-25,179.70402367971417,184.35599205292021,178.15336317361562,180.73779296875,60890
2019-03-26,179.0148282314991,181.51310494770416,178.67022972730916,180.13475036621094,60490
2019-03-27,182.0299904248319,185.99277451061718,181.77154484106387,184.78671264648438,107630
2019-03-28,185.73432394288338,187.62956946371133,184.52824905138402,186.85423278808594,69190
2019-03-29,182.97759997052106,186.50965881347656,182.80530730271326,186.50965881347656,48330
2019-04-01,182.54688492101192,182.7191907557991,177.5503311943348,178.239501953125,112630
2019-04-02,178.67022735340063,179.8763023844076,177.8087508220051,179.18711853027344,63590
2019-04-03,174.87972242402918,176.1719371217437,174.10439886343556,174.62127685546875,55560
2019-04-04,174.87973826846184,176.1719530832534,174.27670731724353,176.08580017089844,43010
2019-04-05,175.05203124102795,177.29187551511725,174.79358564861937,176.60269165039062,28610
2019-04-08,175.91348405088655,176.3442222650881,174.53512965249394,174.8797149658203,25030
2019-04-09,177.29182167423718,177.8948524433332,175.65500884945098,176.3441925048828,49510
2019-04-10,177.80874065611138,178.67021713825355,176.9472641739692,177.55030822753906,56930
2019-04-11,176.17197185725064,176.43041747676833,173.84598757177199,174.53517150878906,42840
2019-04-12,171.51996950733272,172.29529306810412,170.57234013742308,170.6584930419922,55460
2019-04-15,171.00307129977043,171.9507006304992,171.00307129977043,171.8645477294922,31220
2019-04-16,170.14162015211662,170.57235843098272,168.50481995046098,169.02169799804688,59360
2019-04-17,168.3324724004069,170.2277308737354,168.3324724004069,168.93551635742188,32940
2019-04-18,171.08924116917564,172.2091501228153,171.08924116917564,171.77841186523438,33220
2019-04-22,169.79703298899926,170.055465437511,168.67711084678893,169.10784912109375,26720
2019-04-23,170.05547916022942,170.4862174692929,169.36630838179985,170.14163208007812,19800
2019-04-24,172.295300398372,174.3628387451172,172.20914749013755,174.3628387451172,51470
2019-04-25,174.01829509165503,174.27674073318565,172.20918874603197,173.50140380859375,32320
2019-04-26,175.74117428211193,175.99961981448516,174.53511265781805,174.96585083007812,30550
2019-04-29,172.6398883803962,173.0706266379771,171.0030882596241,171.77841186523438,26960
2019-04-30,171.34765981916826,174.6212729423706,171.34765981916826,174.2766876220703,36190
