date,type,rating,surprise_pct,rsi_14,volatility_20,momentum_5d,momentum_20d,vix,vix_ma_20,vix_change_5d,vix_change_20d,vix_above_20,fed_funds_rate,fed_rate_change_3m,returns,target
2016-03-01,RETAIL,-5.0,-1102.2977980896521,46.61227249102277,2.7530516031863113,-0.262416601732407,8.707093449377034,17.700000762939453,22.402999877929688,-3.279998779296875,-2.279998779296875,0,0.36,0.12,2.2460701575082203,1
2016-05-01,PMI,-5.0,-1366.6666666666665,36.66830083314316,1.969551213118103,2.320955291649862,-3.315841673209363,15.699999809265137,14.360500049591064,2.479999542236328,2.59999942779541,0,0.37,-0.010000000000000009,5.393891657660292,1
2016-05-01,NFP,-5.0,-78.84012539184953,36.66830083314316,1.969551213118103,2.320955291649862,-3.315841673209363,15.699999809265137,14.360500049591064,2.479999542236328,2.59999942779541,0,0.37,-0.010000000000000009,5.393891657660292,1
2016-11-01,CPI,5.0,38.135382057278925,39.08304358565132,1.6832505065391987,-3.6903224398970313,-12.244141499725448,18.559999465942383,14.882499933242798,5.09999942779541,4.929999351501465,0,0.41,0.009999999999999953,-1.0797482198624495,0
2018-03-01,CPI,3.0,8.260713704117482,48.663131551099546,2.2494450159203723,5.005834338827997,-7.818053190878871,22.469999313354492,22.464999771118165,3.75,8.929999351501465,1,1.51,0.20999999999999996,-3.1487367766072443,0
2018-03-01,PMI,5.0,29.310344827586217,48.663131551099546,2.2494450159203723,5.005834338827997,-7.818053190878871,22.469999313354492,22.464999771118165,3.75,8.929999351501465,1,1.51,0.20999999999999996,-3.1487367766072443,0
2018-03-01,NFP,3.0,19.471365638766525,48.663131551099546,2.2494450159203723,5.005834338827997,-7.818053190878871,22.469999313354492,22.464999771118165,3.75,8.929999351501465,1,1.51,0.20999999999999996,-3.1487367766072443,0
2018-04-01,CPI,4.0,13.444553376902022,75.49402033548313,1.6452616913504934,4.1044995900448855,6.198845794489638,19.969999313354492,18.851500272750854,-3.3700008392333984,-2.5,0,1.69,0.28,-3.0056351411834,0
2018-07-01,GDP,-5.0,-26.39885933853097,70.61286328456043,1.5820165912534323,2.7600692086825918,3.05726802295867,16.09000015258789,13.68900008201599,2.3199996948242188,2.630000114440918,0,1.91,0.21999999999999997,2.431455795485581,1
2018-07-01,NFP,-5.0,-74.5125348189415,70.61286328456043,1.5820165912534323,2.7600692086825918,3.05726802295867,16.09000015258789,13.68900008201599,2.3199996948242188,2.630000114440918,0,1.91,0.21999999999999997,2.431455795485581,1
2018-07-01,PMI,-5.0,-22.58064516129032,70.61286328456043,1.5820165912534323,2.7600692086825918,3.05726802295867,16.09000015258789,13.68900008201599,2.3199996948242188,2.630000114440918,0,1.91,0.21999999999999997,2.431455795485581,1
2018-11-01,RETAIL,5.0,59.95154597875464,37.39131245382745,1.7005249256142403,-3.194124955003208,-3.7263488454433946,19.34000015258789,20.727999687194824,-4.879999160766602,5.119999885559082,0,2.2,0.29000000000000026,-2.6598894937601205,0
2018-12-01,NFP,4.0,31.356898517673898,71.99946910876633,1.3159955690964407,0.3037392536038297,4.559870370726604,18.06999969482422,19.391499996185303,-3.450000762939453,-1.2700004577636719,0,2.27,0.32000000000000006,5.990508222540471,1
2019-01-01,GDP,-4.0,-14.386855296216572,66.55903393178625,1.8525244022768828,1.7276776333531974,19.15959384779571,25.420000076293945,24.608999824523927,-4.690000534057617,6.629999160766602,1,2.4,0.20999999999999996,-0.050822090439838236,0
