date,type,actual,consensus,surprise,surprise_pct,rating,1d,2d,3d,5d
2015-04-01,CPI,-0.10403098939391064,-0.11299790852150234,0.008966919127591691,7.935473536561412,3,-1.059537158580783,-1.6120230081247917,-0.7870829968733136,-2.043390904672425
2015-05-01,CPI,0.03503321824429584,-0.11075617873960442,0.14578939698390025,131.6309380144483,4,-0.9435280660205936,-1.080681644576484,-2.77420399281244,-1.2015649718990216
2015-06-01,CPI,0.1795718097550525,-0.08159829934282437,0.26117010909787686,320.06807887086654,4,-1.3951420283917106,-2.9802449937378075,-1.7171560799139591,-3.021491326380958
2015-07-01,CPI,0.22568611104094582,-0.03806994782651155,0.2637560588674574,692.8195963635657,4,0.32869252183012354,2.18820969086268,3.148257110054068,1.9892941788944618
2015-08-01,CPI,0.2413037985344868,0.03786623371455078,0.20343756481993602,537.2532329291611,4,-0.7931735169934102,-1.5378642276909704,-0.6637047843456534,-0.6070251862254292
2015-09-01,CPI,0.008842961634170088,0.09258877729283281,-0.08374581565866272,-90.4492078924401,-4,-0.8604853714371264,-0.3769455741424273,0.5326595566136177,-0.4752916788044918
2015-10-01,CPI,0.12761656067050708,0.0977344849691734,0.02988207570133368,30.574751287387286,4,0.6057582191179314,-0.7591896568534039,-0.3312009433299622,-1.4942428534344294
2015-11-01,CPI,0.4363182169185187,0.13634240997990968,0.29997580693860904,220.0165062234202,4,-0.8200131741294605,-0.7052235839955323,-0.9676277997169596,-2.9684762835851046
2015-12-01,CPI,0.6387247515364791,0.20322324309228015,0.435501508444199,214.29709604941465,4,0.03260995459130597,-2.6865859611434058,-1.8317502788114695,-0.8303923805533948
2016-01-01,CPI,1.2375025026943876,0.2797487333891846,0.957753769305203,342.36214681007414,4,-0.40340871171670933,0.9387002552784377,1.1198400382554152,0.4611773947026477
2016-02-01,CPI,0.8472775790126619,0.4483847986647582,0.39889278034790365,88.96215517023849,4,1.8551676431509185,1.0104733925923215,1.499915457093361,3.8051343458313776
2016-03-01,CPI,0.8916160965521946,0.549380428744454,0.3422356678077406,62.29484158907535,4,0.4126771756492916,0.7786351640877742,0.13235435691627506,1.206864880892237
2016-04-01,CPI,1.1726257503534843,0.6965092845641249,0.4761164657893594,68.35751889327834,4,0.06115605549102584,1.155444156890981,0.42087713617882955,1.0177354825124476
2016-05-01,CPI,1.0784764621246223,0.870677482844621,0.20779897928000135,23.866355036665702,4,1.259596424594015,1.8150866952937765,2.4956671989906534,2.378339275453098
2016-06-01,CPI,1.0792865347959424,0.9777038570456383,0.10158267775030405,10.38992298314747,4,0.7207841770324268,2.154609938265626,1.3955195091497412,2.1852715096835884
2016-07-01,CPI,0.8683633430518256,1.0511308209222154,-0.18276747787038983,-17.387700392044234,-4,1.2520265104499688,1.4155981545999303,1.4085463899743018,1.2591201253107642
2016-08-01,CPI,1.0553158595656864,0.9896076276484552,0.06570823191723119,6.639826743592274,3,-1.0302582248614514,-0.9731064609501926,-0.22895016228944282,-1.0803798036505707
2016-09-01,CPI,1.5486446201652182,1.0242806744072925,0.5243639457579257,51.19338467079374,4,-0.8156145752139056,-0.09295987600131066,-0.16453199105795888,-3.040661628287984
2016-10-01,CPI,1.685924966243646,1.1337854283427966,0.5521395379008494,48.698768223533,4,-1.169467927375949,-1.6299561700784286,-2.1781954925269025,-2.6898332558416196
2016-11-01,CPI,1.6843334719788938,1.2193352976578236,0.46499817432107027,38.135382057278925,4,0.435115955638499,-0.33581668192138076,0.5572601542905369,-0.7022195609019697
2016-12-01,CPI,2.0507989115119862,1.3203114659668687,0.7304874455451176,55.32690311146992,4,0.7327614770091669,0.6232579448350902,0.5474194881108698,0.2104987585236453
2017-01-01,CPI,2.5103933482571117,1.4822301954195425,1.0281631528375692,69.36595651706781,4,0.38444340326830334,1.9558545994819778,1.0197192031083264,1.7635924096639788
2017-02-01,CPI,2.8103616813294208,1.755901862953757,1.0544598183756637,60.05232072604924,4,-0.0419639110365086,-0.08396840612624401,0.5205797675507767,2.6364212657192185
2017-03-01,CPI,2.44119623655914,2.0484094999143796,0.3927867366447604,19.175205771169207,4,-0.35987195148641815,-0.10045079292163529,-0.5775637928759244,-1.4145729726796132
2017-04-01,CPI,2.176223471915395,2.1971681026466996,-0.020944630731304592,-0.9532557252253379,0,-0.5424199375669073,-0.23831025486654628,-0.3862738990802166,-0.32872017224493877
2017-05-01,CPI,1.8563431667619756,2.2788845202586576,-0.422541353496682,-18.541586892201224,-4,0.5120345497546239,0.5781040358727314,0.08254321337984066,-0.37169839049462766
2017-06-01,CPI,1.640565809959127,2.307552802722505,-0.6669869927633783,-28.904517026715542,-4,1.1840499543663503,0.5557667294937021,1.103486367593915,0.3543963762449244
2017-07-01,CPI,1.7251073506566073,2.239180619130362,-0.5140732684737546,-22.958097443403513,-4,0.024123742344286547,-0.8034943602103701,-1.3980392886432678,-1.0846843295306279
2017-08-01,CPI,1.92812155729698,2.108299619530278,-0.1801780622332978,-8.546131705579915,-3,0.056169795938877026,1.0911478837437656,0.23268374352042376,-0.016047418858850044
2017-09-01,CPI,2.1805652303711787,1.961259598858204,0.21930563151297466,11.181876771471195,4,1.5858050133195263,0.9625207869777059,1.9960384566322553,0.5601875791010134
2017-10-01,CPI,2.020757753132485,1.9178210978268773,0.1029366553056077,5.367375268853145,3,0.09659113991852068,0.104601510096318,-0.27357671138269013,-0.24142811970446248
2017-11-01,CPI,2.172493864295566,1.8919101446963922,0.28058371959917383,14.830710664866222,4,0.44084278620307576,0.7133984916530718,1.0901923983920925,1.290522933507132
2017-12-01,CPI,2.129930719552253,1.9446019276186572,0.18532879193359597,9.530423131923355,3,0.04736350985007616,0.545219095141469,0.8928732433506458,0.11061212734813206
2018-01-01,CPI,2.151318868063945,2.026162745884178,0.1251561221797668,6.177002436452906,3,0.4781036926914273,0.462170918757084,0.17530569127569942,-1.22719254659414
